Customer_ID,Name,Age,Gender,Location,Join_Date,Total_Spent
2489,Louis,29,Male,Houston,2024-09-28,550.43
2490,Ines,48,Male,Los Angeles,2023-04-27,288.53
2491,Lucas,70,Male,Phoenix,2024-06-01,0.0
2492,Ines,39,Female,Toulouse,2023-06-19,237.8
2493,Grace,41,Male,Denver,2024-03-04,613.2
2494,Grace,18,Female,Paris,2024-01-31,620.19
2495,Alice,47,Female,Atlanta,2023-09-22,287.1
2496,Jules,26,Female,Boston,2023-05-11,319.8
2497,Alice,30,Female,New York,2023-03-29,190.3
2498,Lucas,18,Female,Lyon,2024-07-14,995.87
2499,Tom,28,Female,Chicago,2024-02-16,877.02
2500,Jules,44,Female,Nice,2023-07-29,79.9
2501,Ines,43,Female,Toulouse,2023-05-26,189.5
2502,Charlie,21,Male,Atlanta,2024-01-14,524.55
2503,Tom,59,Female,Atlanta,2024-04-12,0.0
2504,Emma,21,Female,San Antonio,2023-09-30,401.7
2505,Jules,35,Male,Denver,2023-11-22,623.75
2506,Tom,30,Female,Philadelphia,2024-06-15,969.85
2507,Adam,18,Male,Toulouse,2023-11-12,825.3
2508,Grace,32,Male,San Antonio,2023-08-22,280.0
2509,Grace,33,Female,Toulouse,2024-10-10,106.8
2510,Camille,28,Female,Toulouse,2024-07-23,661.4
2511,Nathan,30,Male,Atlanta,2024-09-15,340.74
2512,Tom,39,Male,Phoenix,2024-01-14,0.0
2513,Manon,45,Male,Los Angeles,2023-10-21,0.0
2514,Lucas,52,Male,Dallas,2024-03-13,1033.9
2515,Hugo,33,Male,Miami,2024-01-08,245.4
2516,Lea,40,Female,Miami,2024-09-07,38.9
2517,Alice,27,Female,Philadelphia,2023-01-25,0.0
2518,Hugo,47,Female,Boston,2024-09-20,182.0
2519,Tom,40,Male,Chicago,2023-02-03,0.0
2520,Grace,39,Male,Los Angeles,2023-09-06,0.0
2521,Noah,58,Female,Toulouse,2023-02-12,336.68
2522,Noah,54,Female,Toulouse,2024-02-05,0.0
2523,Camille,35,Male,Seattle,2024-10-12,0.0
2524,Camille,39,Male,Boston,2024-07-28,189.2
2525,Emma,29,Female,Denver,2024-07-27,247.4
2526,Lina,42,Male,Miami,2023-01-21,72.12
2527,Hugo,35,Male,Seattle,2023-03-02,242.2
2528,Louis,43,Male,Dallas,2023-03-09,268.5
2529,Louis,18,Male,Dallas,2024-09-14,455.5
2530,Jules,43,Female,Denver,2024-05-19,1444.86
2531,Lea,42,Male,Chicago,2023-11-06,129.8
2532,Manon,43,Male,Toulouse,2023-10-20,758.05
2533,Ines,41,Female,Houston,2024-05-21,509.4
2534,Chloe,39,Female,Dallas,2023-09-17,264.6
2535,Manon,59,Female,Dallas,2024-03-09,0.0
2536,Lina,25,Female,Atlanta,2024-05-28,44.5
2537,Emma,38,Female,Houston,2024-10-12,288.1
2538,Charlie,53,Male,Toulouse,2023-10-05,83.6
2539,Nathan,28,Female,Phoenix,2024-04-01,0.0
2540,Jules,36,Male,Seattle,2023-10-19,785.99
2541,Adam,37,Male,Marseille,2023-06-17,0.0
2542,Louis,47,Male,Dallas,2023-12-22,1407.04
2543,Lea,63,Male,New York,2023-09-04,1108.88
2544,Lea,19,Male,Houston,2023-09-13,1867.1
2545,Hugo,41,Male,Los Angeles,2023-07-13,267.95
2546,Lea,37,Female,Miami,2023-01-28,1406.03
2547,Lina,42,Female,Chicago,2024-09-30,32.5
2548,Nathan,35,Male,Marseille,2024-05-06,256.8
2549,Hugo,48,Male,Miami,2023-03-20,243.28
2550,Lina,34,Female,Lyon,2023-08-03,742.25
2551,Chloe,29,Male,Dallas,2023-07-10,795.42
2552,Noah,22,Female,Dallas,2024-01-27,108.4
2553,Sarah,20,Male,Miami,2023-12-07,456.69
2554,Ines,32,Female,Chicago,2023-06-24,1179.74
2555,Adam,55,Male,Boston,2024-10-02,79.9
2556,Adam,42,Male,Chicago,2023-04-12,584.7
2557,Grace,54,Female,Houston,2023-05-25,454.19
2558,Emma,23,Male,Dallas,2023-02-24,883.52
2559,Jules,51,Female,Dallas,2024-08-16,342.85
2560,Jules,42,Female,Marseille,2024-07-05,352.0
2561,Sarah,53,Female,San Antonio,2024-01-31,105.85
2562,Camille,41,Female,Atlanta,2023-03-30,319.8
2563,Hugo,34,Female,Phoenix,2024-04-16,85.6
2564,Lina,57,Male,Chicago,2023-01-22,392.25
2565,Emma,29,Female,Phoenix,2024-03-30,209.85
2566,Jules,32,Female,Dallas,2024-05-30,302.95
2567,Alice,31,Male,Denver,2024-06-01,34.75
2568,Adam,35,Male,Boston,2023-07-24,1681.6
2569,Lucas,30,Male,Toulouse,2024-07-18,112.14
2570,Lucas,32,Female,New York,2023-06-07,499.03
2571,Chloe,26,Male,Philadelphia,2024-10-21,91.7
2572,Manon,32,Female,Marseille,2023-11-02,1582.7
2573,Adam,44,Female,Miami,2023-12-06,32.5
2574,Louis,48,Male,Dallas,2024-08-27,89.99
2575,Nathan,55,Female,Denver,2023-12-08,408.3
2576,Tom,43,Female,Nice,2024-01-12,0.0
2577,Manon,34,Female,San Antonio,2024-10-17,1380.94
2578,Manon,37,Female,Dallas,2024-08-25,313.5
2579,Emma,26,Female,Phoenix,2023-03-04,214.0
2580,Nathan,38,Female,San Antonio,2023-09-07,0.0
2581,Hugo,18,Male,Phoenix,2024-02-27,1013.4
2582,Lea,27,Male,Paris,2024-04-03,491.52
2583,Lucas,41,Female,Marseille,2023-12-11,0.0
2584,Alice,25,Female,Houston,2024-04-21,1610.1
2585,Lucas,55,Female,San Antonio,2023-04-09,45.6
2586,Lucas,33,Female,Philadelphia,2023-10-29,1383.6
2587,Noah,45,Female,Phoenix,2023-09-05,0.0
2588,Jules,28,Female,Nice,2024-09-05,397.2
2589,Emma,26,Male,Dallas,2023-04-18,381.66
2590,Tom,33,Female,Miami,2024-01-29,0.0
2591,Charlie,18,Male,Paris,2023-07-22,397.2
2592,Tom,44,Female,Chicago,2024-03-26,237.8
2593,Alice,28,Female,Chicago,2023-07-24,195.5
2594,Emma,32,Female,Seattle,2023-06-14,286.3
2595,Louis,34,Male,Marseille,2024-04-18,514.0
2596,Alice,44,Female,Marseille,2023-05-06,222.1
2597,Jules,39,Male,Nice,2023-01-07,386.16
2598,Lea,42,Male,Nice,2023-07-26,405.85
2599,Hugo,55,Male,Los Angeles,2023-09-26,319.87
2600,Sarah,18,Female,Dallas,2024-03-06,331.0
2601,Lea,18,Male,Nice,2023-11-06,1053.16
2602,Charlie,38,Female,Philadelphia,2024-01-24,0.0
2603,Tom,34,Male,Marseille,2023-05-24,0.0
2604,Lucas,45,Female,Houston,2024-10-17,425.95
2605,Bob,38,Male,Denver,2023-03-19,0.0
2606,Charlie,37,Male,Los Angeles,2023-12-17,774.35
2607,Manon,44,Male,Toulouse,2023-01-26,128.32
2608,Grace,55,Male,Seattle,2023-11-11,85.84
2609,Charlie,33,Female,Paris,2023-01-31,1228.85
2610,Bob,42,Female,San Antonio,2024-08-23,885.79
2611,Chloe,44,Female,Lyon,2023-08-12,813.9
2612,Louis,50,Female,Atlanta,2023-01-25,0.0
2613,Adam,53,Male,Los Angeles,2024-03-26,0.0
2614,Alice,18,Male,Marseille,2023-04-04,0.0
2615,Nathan,34,Male,Chicago,2024-02-18,82.3
2616,Lina,66,Female,New York,2023-01-08,582.5
2617,Lina,30,Male,Lyon,2023-08-14,291.88
2618,Sarah,32,Male,Marseille,2024-07-03,269.97
2619,Jules,47,Male,Phoenix,2023-03-31,567.15
2620,Lea,24,Male,San Antonio,2024-04-29,0.0
2621,Chloe,18,Male,New York,2024-01-06,143.35
2622,Charlie,54,Female,Nice,2024-04-24,305.16
2623,Lea,43,Female,Marseille,2023-01-05,77.25
2624,Lea,52,Male,Denver,2023-08-30,399.96
2625,Camille,37,Male,Dallas,2023-05-11,0.0
2626,Tom,24,Female,Philadelphia,2024-04-03,1047.22
2627,Jules,53,Female,Marseille,2023-02-23,87.45
2628,Lucas,48,Female,New York,2023-07-16,564.91
2629,Nathan,40,Male,Dallas,2023-12-21,349.8
2630,Noah,47,Female,Atlanta,2023-03-06,339.6
2631,Noah,41,Male,Atlanta,2024-01-10,1011.8
2632,Ines,38,Male,San Antonio,2023-12-15,0.0
2633,Grace,33,Male,Houston,2024-09-28,0.0
2634,Chloe,41,Male,Los Angeles,2024-03-23,0.0
2635,Manon,30,Male,Dallas,2023-11-23,321.7
2636,Ines,32,Male,San Antonio,2024-07-01,0.0
2637,Tom,60,Female,Toulouse,2023-10-02,278.5
2638,Manon,39,Female,Dallas,2024-08-11,791.55
2639,Nathan,29,Female,Phoenix,2024-03-02,505.7
2640,Ines,36,Male,Phoenix,2023-01-13,439.8
2641,Bob,42,Female,Phoenix,2023-12-05,0.0
2642,Emma,49,Female,Miami,2023-07-11,0.0
2643,Bob,43,Female,Toulouse,2024-02-10,78.45
2644,Adam,69,Female,Los Angeles,2023-12-07,134.75
2645,Tom,44,Male,Phoenix,2024-10-08,497.62
2646,Tom,31,Male,Chicago,2024-10-21,159.9
2647,Chloe,25,Female,Boston,2023-09-09,0.0
2648,Lina,40,Male,Denver,2024-04-11,0.0
2649,Noah,46,Male,Houston,2024-08-28,342.25
2650,Tom,45,Male,New York,2024-04-30,32.5
2651,Bob,34,Female,Chicago,2023-02-01,903.08
2652,Tom,30,Male,Atlanta,2024-09-09,0.0
2653,Chloe,39,Female,Nice,2023-01-18,0.0
2654,Grace,43,Male,Los Angeles,2024-06-08,143.7
2655,Adam,39,Male,Atlanta,2023-03-16,159.9
2656,Sarah,41,Female,Atlanta,2023-06-20,0.0
2657,Chloe,35,Male,Lyon,2023-05-18,681.23
2658,Lea,42,Female,Atlanta,2023-12-28,0.0
2659,Manon,38,Female,Denver,2023-10-25,222.2
2660,Grace,43,Female,San Antonio,2023-08-18,372.5
2661,Charlie,42,Male,Philadelphia,2024-08-05,52.9
2662,Sarah,35,Male,Toulouse,2023-07-31,164.56
2663,Tom,46,Female,New York,2023-10-28,188.3
2664,Lina,25,Female,San Antonio,2023-05-27,208.65
2665,Sarah,45,Female,San Antonio,2024-06-23,0.0
2666,Lina,31,Female,Los Angeles,2024-01-18,0.0
2667,Alice,35,Male,Dallas,2023-10-22,156.75
2668,Lina,23,Male,Los Angeles,2023-03-08,816.3
2669,Jules,42,Female,Seattle,2023-04-06,600.36
2670,Lea,39,Female,Nice,2023-05-15,347.55
2671,Adam,54,Female,Atlanta,2023-04-04,79.9
2672,Emma,39,Male,Paris,2023-12-16,971.22
2673,Emma,18,Female,Dallas,2024-04-27,663.2
2674,Tom,34,Female,Philadelphia,2024-01-03,1265.51
2675,Charlie,46,Female,Marseille,2024-08-12,157.12
2676,Sarah,32,Female,Dallas,2023-01-14,89.99
2677,Noah,39,Female,Denver,2023-07-31,747.16
2678,Lea,27,Male,Seattle,2023-04-19,0.0
2679,Hugo,35,Female,Toulouse,2024-07-27,177.9
2680,Tom,41,Female,Atlanta,2024-03-25,524.85
2681,Noah,28,Male,Marseille,2023-01-15,362.8
2682,Manon,40,Male,Nice,2023-08-14,145.95
2683,Adam,42,Female,Nice,2024-06-03,1080.96
2684,Adam,39,Male,Nice,2023-12-10,550.48
2685,Adam,18,Male,Denver,2024-04-29,78.45
2686,Jules,61,Female,Philadelphia,2024-02-08,441.65
2687,Ines,19,Female,Philadelphia,2023-11-05,856.02
2688,Ines,18,Female,Phoenix,2024-02-10,1093.3
2689,Lucas,46,Male,Atlanta,2023-04-19,0.0
2690,Charlie,37,Female,Atlanta,2023-09-08,190.49
2691,Lina,30,Female,Marseille,2023-07-12,67.85
2692,Ines,38,Female,Atlanta,2024-07-02,0.0
2693,Ines,18,Female,Paris,2023-11-28,0.0
2694,Louis,49,Male,Lyon,2024-09-29,898.05
2695,Grace,50,Female,Los Angeles,2023-08-26,198.8
2696,Lea,34,Female,Atlanta,2023-10-25,0.0
2697,Hugo,36,Female,Nice,2023-02-18,262.35
2698,Sarah,32,Female,Paris,2023-08-16,0.0
2699,Sarah,28,Male,Dallas,2023-06-13,762.65
2700,Emma,40,Male,San Antonio,2024-04-14,0.0
2701,Ines,38,Male,Chicago,2024-09-24,431.8
2702,Manon,33,Female,Philadelphia,2023-07-01,2026.38
2703,Noah,30,Male,Miami,2024-06-28,0.0
2704,Lina,41,Female,Lyon,2024-08-19,0.0
2705,Bob,18,Male,Dallas,2024-03-21,1265.47
2706,Ines,55,Male,Chicago,2024-05-20,277.75
2707,Sarah,42,Male,Boston,2024-10-11,195.84
2708,Lea,33,Male,Boston,2024-10-03,219.05
2709,Adam,21,Male,Boston,2024-01-13,162.4
2710,Hugo,38,Male,Nice,2023-03-01,370.3
2711,Grace,42,Female,Phoenix,2024-02-01,264.95
2712,Tom,36,Female,Marseille,2024-06-29,0.0
2713,Manon,31,Male,New York,2024-01-16,386.27
2714,Tom,22,Male,Houston,2023-03-25,1181.53
2715,Chloe,34,Female,Marseille,2024-01-13,159.0
2716,Lea,30,Female,New York,2023-02-10,0.0
2717,Manon,35,Female,Los Angeles,2023-12-15,758.0
2718,Hugo,53,Male,Phoenix,2024-02-05,891.0
2719,Ines,36,Female,Phoenix,2023-09-15,58.95
2720,Manon,42,Female,Atlanta,2023-05-25,1206.45
2721,Lina,33,Male,Lyon,2023-10-22,279.6
2722,Jules,41,Male,Marseille,2024-08-16,0.0
2723,Tom,57,Female,San Antonio,2024-03-18,0.0
2724,Nathan,33,Male,Philadelphia,2023-04-15,920.33
2725,Lina,36,Female,Phoenix,2023-08-27,311.05
2726,Adam,54,Female,Marseille,2023-06-09,522.16
2727,Nathan,40,Male,Philadelphia,2024-04-11,154.55
2728,Sarah,23,Female,San Antonio,2024-03-12,191.64
2729,Jules,31,Female,Dallas,2023-08-24,704.1
2730,Lina,42,Female,Lyon,2024-07-20,119.7
2731,Nathan,55,Male,San Antonio,2024-04-24,163.65
2732,Hugo,34,Male,Dallas,2023-02-21,285.52
2733,Camille,39,Female,New York,2024-03-09,436.35
2734,Lucas,35,Female,Atlanta,2023-09-07,1840.88
2735,Emma,47,Female,Atlanta,2024-04-30,209.85
2736,Chloe,41,Female,Houston,2023-09-09,171.81
2737,Manon,46,Female,San Antonio,2024-09-04,564.15
2738,Chloe,53,Female,Dallas,2023-03-04,1086.91
2739,Chloe,21,Male,Marseille,2024-09-10,790.35
2740,Sarah,29,Male,Lyon,2023-06-05,734.55
2741,Adam,39,Female,Miami,2023-10-27,0.0
2742,Ines,57,Female,Nice,2024-07-26,667.65
2743,Adam,30,Female,Toulouse,2023-01-18,0.0
2744,Camille,37,Female,Marseille,2023-09-13,0.0
2745,Manon,37,Male,Los Angeles,2023-01-10,124.5
2746,Lucas,34,Female,Houston,2023-01-07,0.0
2747,Nathan,39,Female,Philadelphia,2023-10-07,0.0
2748,Jules,34,Female,Paris,2023-12-05,43.67
2749,Ines,18,Male,Nice,2023-09-25,144.7
2750,Chloe,33,Male,Paris,2024-06-13,403.94
2751,Nathan,24,Female,San Antonio,2024-03-11,49.9
2752,Manon,38,Female,Nice,2023-04-16,659.86
2753,Grace,19,Female,Lyon,2023-05-29,88.9
2754,Sarah,45,Male,Atlanta,2024-05-06,113.82
2755,Manon,46,Male,Denver,2024-01-18,0.0
2756,Emma,24,Female,San Antonio,2023-12-23,408.8
2757,Charlie,27,Male,San Antonio,2023-04-09,359.0
2758,Louis,38,Male,Phoenix,2023-10-30,0.0
2759,Emma,21,Male,Toulouse,2023-12-21,0.0
2760,Hugo,26,Male,Paris,2023-05-27,490.0
2761,Emma,37,Female,Chicago,2024-07-31,423.66
2762,Adam,30,Male,Phoenix,2023-09-15,0.0
2763,Adam,49,Female,Houston,2024-03-22,705.91
2764,Bob,20,Male,Chicago,2023-07-01,0.0
2765,Emma,51,Female,Houston,2023-03-15,278.25
2766,Bob,39,Male,Boston,2023-11-14,631.27
2767,Camille,60,Female,San Antonio,2024-10-27,447.5
2768,Lea,41,Female,Toulouse,2023-04-07,423.4
2769,Lea,48,Male,Phoenix,2023-05-29,1141.72
2770,Hugo,45,Male,Paris,2024-01-30,0.0
2771,Tom,33,Male,Los Angeles,2023-08-15,826.71
2772,Camille,31,Male,Boston,2023-03-20,1135.65
2773,Jules,41,Male,Miami,2023-03-09,167.3
2774,Tom,41,Male,Chicago,2024-06-09,0.0
2775,Bob,47,Female,Lyon,2024-03-05,72.12
2776,Adam,37,Female,Nice,2023-01-21,36.9
2777,Manon,38,Female,Dallas,2024-01-14,0.0
2778,Lea,42,Female,Denver,2024-08-09,645.7
2779,Bob,46,Female,San Antonio,2024-05-05,328.45
2780,Camille,49,Female,Chicago,2024-08-16,199.98
2781,Noah,26,Female,Chicago,2023-09-05,278.6
2782,Alice,45,Female,San Antonio,2024-09-27,453.0
2783,Nathan,45,Female,Denver,2024-04-07,63.45
2784,Noah,33,Male,Los Angeles,2023-07-16,1280.67
2785,Emma,75,Male,Miami,2024-02-11,74.8
2786,Tom,24,Female,Toulouse,2024-06-07,0.0
2787,Noah,37,Female,Boston,2023-01-20,1271.1
2788,Adam,34,Female,Boston,2023-07-17,102.4
2789,Grace,47,Female,Los Angeles,2023-12-29,0.0
2790,Hugo,29,Male,Marseille,2024-03-30,145.57
2791,Ines,25,Male,Atlanta,2024-02-19,0.0
2792,Jules,26,Male,Toulouse,2024-02-23,162.4
2793,Emma,56,Male,Houston,2023-02-02,0.0
2794,Jules,47,Female,Nice,2024-01-11,0.0
2795,Grace,44,Male,Phoenix,2024-01-25,201.88
2796,Manon,49,Male,Phoenix,2023-09-22,333.15
2797,Ines,29,Male,Dallas,2024-04-21,0.0
2798,Grace,49,Male,Toulouse,2024-03-19,0.0
2799,Grace,20,Male,Paris,2023-05-02,65.56
2800,Manon,53,Male,Philadelphia,2023-02-23,1659.02
2801,Manon,32,Male,Denver,2024-01-30,0.0
2802,Grace,25,Male,Marseille,2023-01-12,611.75
2803,Chloe,30,Female,Dallas,2024-08-12,59.9
2804,Ines,35,Male,Los Angeles,2023-04-03,807.88
2805,Grace,51,Female,Denver,2023-02-13,0.0
2806,Louis,63,Male,Nice,2023-03-22,0.0
2807,Hugo,53,Female,Denver,2023-05-09,1519.62
2808,Hugo,48,Male,San Antonio,2024-07-07,220.65
2809,Chloe,53,Male,Dallas,2023-02-01,127.6
2810,Manon,39,Female,Nice,2024-02-19,0.0
2811,Alice,26,Female,Paris,2023-03-10,47.9
2812,Sarah,53,Female,Phoenix,2023-10-29,1056.9
2813,Lucas,42,Female,Dallas,2024-02-23,0.0
2814,Nathan,35,Female,Houston,2023-02-23,0.0
2815,Ines,37,Male,Boston,2023-04-30,590.17
2816,Camille,54,Female,Nice,2024-01-28,179.7
2817,Tom,46,Male,New York,2023-03-21,107.6
2818,Chloe,18,Male,Dallas,2023-06-13,269.5
2819,Bob,18,Male,San Antonio,2023-09-17,0.0
2820,Sarah,23,Female,Lyon,2023-02-20,1473.75
2821,Bob,26,Female,Chicago,2024-01-25,1462.91
2822,Ines,36,Male,Dallas,2023-12-07,0.0
2823,Sarah,25,Male,Dallas,2024-04-04,1280.29
2824,Sarah,23,Female,Chicago,2023-02-28,284.05
2825,Hugo,65,Male,Seattle,2023-06-25,227.64
2826,Grace,37,Male,Seattle,2024-09-25,0.0
2827,Tom,60,Female,New York,2024-02-09,91.7
2828,Manon,36,Female,Houston,2024-06-04,239.8
2829,Jules,18,Male,Philadelphia,2023-03-19,119.6
2830,Chloe,18,Male,Houston,2024-07-13,108.18
2831,Charlie,44,Female,Dallas,2023-09-09,69.95
2832,Alice,36,Female,Lyon,2024-06-16,64.9
2833,Tom,25,Male,Atlanta,2024-06-16,259.1
2834,Camille,55,Male,Boston,2023-01-28,524.83
2835,Chloe,48,Male,Seattle,2023-11-29,581.52
2836,Sarah,31,Male,Phoenix,2023-08-01,0.0
2837,Hugo,60,Female,Dallas,2023-04-16,39.55
2838,Emma,30,Female,Nice,2024-01-07,550.2
2839,Manon,52,Male,Seattle,2023-05-31,83.6
2840,Grace,45,Male,Chicago,2023-12-24,295.86
2841,Ines,34,Male,Dallas,2023-06-22,192.05
2842,Chloe,18,Male,Dallas,2024-09-07,205.42
2843,Jules,40,Female,Toulouse,2024-06-23,633.8
2844,Sarah,30,Female,Atlanta,2023-12-22,0.0
2845,Chloe,35,Male,Lyon,2024-09-27,292.9
2846,Manon,27,Female,Atlanta,2024-01-06,146.25
2847,Hugo,34,Male,Lyon,2024-03-19,104.22
2848,Manon,25,Male,Boston,2024-05-27,509.4
2849,Noah,45,Male,New York,2023-06-09,31.9
2850,Ines,27,Male,Paris,2023-06-07,243.6
2851,Tom,22,Female,Boston,2024-08-25,0.0
2852,Bob,36,Female,New York,2023-04-07,1049.7
2853,Ines,25,Female,Toulouse,2024-04-28,405.17
2854,Lina,34,Female,Atlanta,2024-05-07,559.25
2855,Nathan,25,Male,Marseille,2024-08-22,134.75
2856,Hugo,27,Male,Nice,2024-03-10,0.0
2857,Lucas,48,Male,Dallas,2024-03-27,0.0
2858,Louis,44,Male,Boston,2024-04-28,1312.85
2859,Sarah,41,Female,Miami,2023-08-29,0.0
2860,Grace,46,Male,Philadelphia,2023-06-23,435.23
2861,Manon,49,Male,Chicago,2023-03-31,197.5
2862,Louis,50,Male,Phoenix,2023-12-08,821.89
2863,Alice,39,Male,Nice,2023-05-16,827.3
2864,Grace,38,Female,Dallas,2024-08-03,0.0
2865,Grace,52,Female,Atlanta,2023-03-13,165.5
2866,Noah,38,Male,New York,2023-10-30,132.47
2867,Grace,53,Female,Lyon,2024-09-07,0.0
2868,Emma,35,Male,Atlanta,2023-01-11,1075.55
2869,Camille,18,Female,Denver,2023-12-27,113.93
2870,Manon,40,Male,Miami,2023-05-06,1080.15
2871,Noah,36,Male,Paris,2023-06-22,152.8
2872,Louis,50,Male,Marseille,2023-06-23,1780.53
2873,Sarah,37,Male,Boston,2024-02-20,275.25
2874,Adam,40,Female,New York,2023-05-04,354.68
2875,Lina,52,Female,Philadelphia,2023-01-14,281.74
2876,Lina,49,Male,Atlanta,2023-07-26,115.6
2877,Adam,45,Male,Lyon,2024-01-10,818.57
2878,Bob,18,Female,Marseille,2023-03-26,0.0
2879,Manon,49,Female,Philadelphia,2024-09-10,192.3
2880,Grace,18,Female,Miami,2024-08-09,89.0
2881,Grace,24,Male,Atlanta,2023-03-20,417.5
2882,Jules,33,Female,Atlanta,2024-04-04,59.8
2883,Noah,44,Male,Boston,2023-07-24,0.0
2884,Hugo,35,Male,Toulouse,2023-11-12,647.5
2885,Grace,56,Female,Nice,2023-08-23,0.0
2886,Sarah,27,Male,Boston,2024-01-03,596.85
2887,Nathan,43,Male,San Antonio,2024-02-08,105.85
2888,Lucas,18,Male,Dallas,2023-06-14,578.2
2889,Sarah,48,Female,Chicago,2024-06-12,439.8
2890,Manon,39,Female,Toulouse,2024-03-28,1220.22
2891,Lina,48,Male,Boston,2023-05-03,302.06
2892,Charlie,49,Male,New York,2023-09-03,862.3
2893,Sarah,29,Male,Dallas,2024-04-10,0.0
2894,Alice,23,Female,Atlanta,2024-07-31,558.07
2895,Chloe,62,Female,Seattle,2024-08-27,218.7
2896,Bob,46,Male,Lyon,2024-01-04,607.95
2897,Jules,40,Female,Dallas,2023-08-23,739.35
2898,Camille,52,Female,San Antonio,2024-02-17,171.68
2899,Charlie,19,Male,Toulouse,2023-08-29,72.4
2900,Tom,28,Female,Houston,2024-02-06,790.09
2901,Bob,34,Female,Dallas,2024-10-20,129.9
2902,Alice,60,Male,Marseille,2024-07-23,92.75
2903,Alice,30,Male,Toulouse,2024-06-30,102.4
2904,Noah,28,Female,Toulouse,2023-02-06,253.35
2905,Grace,18,Female,Paris,2023-11-10,0.0
2906,Charlie,26,Female,Miami,2023-04-20,0.0
2907,Adam,51,Female,New York,2023-10-30,177.2
2908,Jules,18,Male,Paris,2024-03-04,322.31
2909,Grace,38,Male,Lyon,2024-03-20,789.69
2910,Louis,42,Male,Paris,2024-06-23,87.45
2911,Grace,40,Female,Seattle,2023-08-17,0.0
2912,Adam,26,Male,Nice,2023-07-19,234.94
2913,Nathan,40,Female,Los Angeles,2023-05-01,704.4
2914,Manon,18,Female,Toulouse,2024-01-04,320.76
2915,Lucas,18,Female,Nice,2023-08-19,756.9
2916,Grace,20,Male,New York,2024-04-10,156.75
2917,Louis,45,Female,Lyon,2023-02-04,0.0
2918,Grace,36,Male,Houston,2024-09-10,0.0
2919,Adam,42,Female,Phoenix,2023-01-13,1451.54
2920,Tom,34,Female,Marseille,2024-09-24,273.1
2921,Sarah,41,Female,San Antonio,2024-09-22,105.85
2922,Louis,22,Female,Lyon,2023-04-12,799.45
2923,Alice,42,Female,Houston,2024-04-24,64.8
2924,Emma,29,Female,Paris,2024-09-02,1269.75
2925,Alice,40,Female,Atlanta,2024-02-21,0.0
2926,Nathan,41,Female,Paris,2023-08-25,722.24
2927,Lucas,28,Male,Paris,2023-11-10,126.2
2928,Lina,50,Male,Denver,2024-05-26,427.45
2929,Tom,19,Female,Atlanta,2024-10-11,577.05
2930,Charlie,22,Male,Phoenix,2023-09-24,811.19
2931,Hugo,27,Male,Toulouse,2024-08-23,144.65
2932,Grace,34,Female,San Antonio,2023-11-08,72.12
2933,Hugo,29,Female,Nice,2023-09-24,231.75
2934,Jules,57,Male,Toulouse,2023-10-23,2017.22
2935,Chloe,49,Male,Toulouse,2024-08-31,380.0
2936,Manon,18,Female,New York,2023-05-05,494.4
2937,Manon,40,Female,Philadelphia,2023-11-28,686.1
2938,Sarah,26,Female,Houston,2023-07-18,690.3
2939,Ines,54,Female,Seattle,2023-10-11,577.09
2940,Camille,30,Female,Lyon,2023-06-01,205.35
2941,Tom,40,Female,Marseille,2024-03-17,53.38
2942,Bob,44,Female,Los Angeles,2023-11-27,1630.13
2943,Nathan,38,Female,Boston,2024-07-23,0.0
2944,Hugo,31,Female,Boston,2023-01-20,0.0
2945,Noah,47,Female,Lyon,2024-10-21,287.46
2946,Jules,28,Male,Dallas,2023-01-16,770.01
2947,Chloe,56,Female,Toulouse,2023-08-06,584.66
2948,Louis,33,Male,Dallas,2024-07-25,79.52
2949,Tom,34,Female,Boston,2023-08-11,679.2
2950,Tom,35,Male,Dallas,2023-08-25,249.0
2951,Louis,30,Female,Houston,2023-07-03,139.9
2952,Lina,42,Male,Los Angeles,2023-09-07,1233.16
2953,Jules,49,Male,Chicago,2024-03-08,89.5
2954,Tom,40,Male,Dallas,2024-02-25,628.09
2955,Charlie,45,Male,Marseille,2023-02-07,128.4
2956,Ines,59,Female,Marseille,2023-11-24,0.0
2957,Nathan,20,Male,Marseille,2023-04-05,543.71
2958,Lea,44,Male,Nice,2023-01-06,172.97
2959,Alice,51,Female,Phoenix,2024-06-13,808.64
2960,Hugo,41,Female,Houston,2023-04-26,105.8
2961,Charlie,42,Male,Phoenix,2023-12-28,256.75
2962,Jules,27,Male,New York,2023-05-11,445.56
2963,Charlie,18,Male,Lyon,2023-02-12,292.65
2964,Camille,32,Male,Boston,2023-12-10,105.85
2965,Noah,48,Male,Boston,2023-09-07,0.0
2966,Chloe,42,Male,Paris,2024-08-06,654.7
2967,Tom,44,Male,Seattle,2023-10-24,0.0
2968,Louis,55,Female,New York,2023-03-18,0.0
2969,Bob,39,Male,Atlanta,2024-06-10,232.3
2970,Adam,52,Female,Los Angeles,2023-06-29,159.9
2971,Sarah,21,Male,Los Angeles,2023-07-09,126.9
2972,Hugo,28,Female,Los Angeles,2023-08-12,0.0
2973,Charlie,42,Female,Dallas,2023-03-08,0.0
2974,Louis,23,Female,Toulouse,2024-10-14,0.0
2975,Tom,55,Female,Chicago,2024-02-01,231.75
2976,Louis,44,Male,Los Angeles,2023-01-19,175.3
2977,Jules,50,Male,Nice,2023-01-28,0.0
2978,Noah,20,Female,Los Angeles,2023-11-06,0.0
